uid	rna_expt	rna_value	prot_expt	prot_value	predicted_prot_value
Q9Y5W9	tissue29_ovary	4.0	tissue29_ovary	1.187480943	0.4604250528997684
Q9Y5W9	tissue29_placenta	6.0	tissue29_placenta	0.252860961	0.5562405220167934
Q9Y5W9	tissue29_prostate	5.0	tissue29_prostate	0.044324698	0.6003715079830512
Q9Y5W9	tissue29_rectum	7.0	tissue29_rectum	0.664831665	0.560694965044066
Q9Y5W9	tissue29_salivary.gland	4.0	tissue29_salivary.gland	0.154085456	0.4132848679489447
Q9Y5W9	tissue29_small.intestine	5.0	tissue29_small.intestine	2.221747003	0.5823145964720593
Q9Y5W9	tissue29_smooth.muscle	9.0	tissue29_smooth.muscle	0.249317598	0.5313558824017801
Q9Y5W9	tissue29_spleen	11.0	tissue29_spleen	0.283549065	0.6682063864392895
Q9Y5W9	tissue29_stomach	5.0	tissue29_stomach	0.677440016	0.4513193383940195
Q9Y5W9	tissue29_testis	7.0	tissue29_testis	1.424536912	0.5458018802986595
Q9Y5W9	tissue29_thyroid	11.0	tissue29_thyroid	0.939084891	0.5528071241962609
Q9Y5W9	tissue29_tonsil	16.0	tissue29_tonsil	1.130738403	0.6669062122717271
Q9Y5W9	tissue29_urinary.bladder	7.0	tissue29_urinary.bladder	0.040139477	0.5285016093295247
Q05084	tissue29_adipose.tissue	5.0	tissue29_adipose.tissue	0.040053976	0.46046165709147346
Q05084	tissue29_adrenal.gland	4.0	tissue29_adrenal.gland	0.393199471	0.17314415859009968
Q05084	tissue29_appendix	3.0	tissue29_appendix	0.610736344	0.2040965305313871
Q05084	tissue29_bone.marrow	7.0	tissue29_bone.marrow	2.404327916	0.39810930431371405
Q05084	tissue29_colon	7.0	tissue29_colon	0.275519656	0.4069374849127727
Q05084	tissue29_duodenum	6.0	tissue29_duodenum	2.417852815	0.3767282313813891
Q05084	tissue29_endometrium	4.0	tissue29_endometrium	0.375431274	0.2500195907544267
Q05084	tissue29_esophagus	4.0	tissue29_esophagus	0.525723479	0.25445118615725226
Q05084	tissue29_fallopian.tube	7.0	tissue29_fallopian.tube	0.597778057	0.6640561593680565
Q05084	tissue29_gall.bladder	6.0	tissue29_gall.bladder	0.654598221	0.48247156735420815
Q05084	tissue29_heart	9.0	tissue29_heart	1.045974442	0.7509433090247872
Q05084	tissue29_kidney	4.0	tissue29_kidney	0.746695446	0.22347504070842605
Q05084	tissue29_liver	0.7	tissue29_liver	0.147185128	0.1336995858035308
Q05084	tissue29_lung	5.0	tissue29_lung	0.129428909	0.4331264604111493
Q05084	tissue29_lymph.node	4.0	tissue29_lymph.node	0.051218123	0.2952048522848758
Q05084	tissue29_ovary	0.5	tissue29_ovary	0.36777098	0.3692851221410556
Q05084	tissue29_pancreas	5.0	tissue29_pancreas	7.509836968	0.48580488493151286
Q05084	tissue29_placenta	3.0	tissue29_placenta	0.04280609	0.2518677413817394
